Laptop Model,Features,Price,Links
HP x360 14a-ca0040nr (4A6G3UA) ( 4GB ) Laptop,"{'Operating System': 'Google Chrome', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1366 x 768 pixels', 'Display Feature': 'Diagonal, (1366 x 768), Touch, Micro-Edge, BrightView, 220 Nits, 45% NTSC [17,35]', 'Touchscreen': 'Yes', 'Processor': 'Intel Celeron Quad-Core', 'Processor Model': 'N4120', 'Processor Clock Speed': '2.6GHz', 'Cache': '4 MB', 'Graphics Processor': 'Intel UHD 600', 'RAM': '4GB', 'Memory Slots': '1', 'RAM Type': 'LPDDR4', 'RAM Speed': '2400MHz', 'Weight': '1.49 Kg', 'Dimensions (mm)': '128.1 x 86.5 x 72', 'Colour': 'Mineral Silver', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 5.0', 'USB Type C': 'Yes, 2', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '45', 'Battery Life (Up to)': '13 Hrs', 'Battery Cell': '2 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Hp Imagepad With Multi-Touch Gesture Support', 'Keyboard': 'Full-Size, Jet Black Keyboard'}","Rs. 46,071",https://pricebaba.com/laptop/hp-x360-14a-ca0040nr-4a6g3ua-4gb-chromeos
HP 440 G9 (6J8T1PA) (Intel Core i7 (12th Gen) 16GB 512GB SSD Windows 11 Pro) Laptop,"{'Operating System': 'Windows 11 Professional', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'Diagonal, F (1920 x 1080), IPS, Narrow Bezel, Anti-Glare, 250 nits, 45% NTSC', 'Touchscreen': 'No', 'Processor': 'Intel Core i7 (12th Gen)', 'Processor Model': '1255U', 'Processor Clock Speed': '4.7GHz', 'Cache': '12 MB', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '16GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Capacity': '512GB', 'Weight': '1.38 Kg', 'Dimensions (mm)': '321.9 x 213.9 x 19.9', 'Colour': 'Pike Silver Aluminum', 'Warranty': '3 Years', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.3', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Keyboard': 'HP Premium Keyboard “ Spill Resistant, Backlit Keyboard', 'Fingerprint Scanner': 'Yes'}","Rs. 1,20,500",https://pricebaba.com/laptop/hp-440-g9-6j8t1pa-intel-core-i7-12th-gen-16gb-512gb-ssd-windows
HP 440 G8 (5D6U3PA) (Intel Core i5 (11th Gen) 8GB 512GB SSD Windows 11 Pro) Laptop,"{'Operating System': 'Windows 11 Professional', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1366 x 768 pixels', 'Display Feature': 'Diagonal, (1366 x 768), Narrow Bezel, Anti-Glare, 250 Nits, 45% NTSC', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (11th Gen)', 'Processor Model': '1135G7', 'Processor Clock Speed': '4.2GHz', 'Cache': '8 MB', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '8GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Capacity': '512GB', 'Weight': '1.38 Kg', 'Dimensions (mm)': '321.9 x 213.9 x 19.9', 'Colour': 'Pike Silver Aluminum', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.0', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Clickpad With Multi-Touch Gesture Support', 'Keyboard': 'Spill-Resistant Keyboard', 'Fingerprint Scanner': 'Yes'}","Rs. 76,990",https://pricebaba.com/laptop/hp-440-g8-5d6u3pa-intel-core-i5-11th-gen-8gb-512gb-ssd-windows
Asus OLED K6502VU-MA541WS ( 16GB 512GB SSD 6GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '2880 x 1620 pixels', 'Display Type': 'OLED', 'Display Feature': '2.8K (2880 x 1620) OLED 16:9 Aspect Ratio, 0.2ms Response Time, 120Hz Refresh Rate, 400Nits, VESA CERTIFIED Display R True Black 600, Glossy Display, (Screen-to-Body Ratio)84%', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (13th Gen)', 'Processor Model': '13500H', 'Processor Clock Speed': '2.6GHz', 'Cache': '18 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 4050', 'Graphics Memory': '6 GB', 'RAM': '16GB', 'Memory Slots': '2', 'RAM Type': 'DDR5', 'Hard Drive Type': 'SSD M.2/Optane', 'Hard Drive Capacity': '512GB', 'Weight': '1.80 Kg', 'Dimensions (mm)': '356.3 x 235.3 x 20', 'Colour': 'Quiet Blue', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.3', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Audio Technology': 'Smart Amplifier Technology', 'Webcam': 'Yes', 'Adapter': '150 W', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad', 'Keyboard': '1.4mm Key-Travel', 'Fingerprint Scanner': 'Yes'}","Rs. 1,23,990",https://pricebaba.com/laptop/asus-oled-k6502vu-ma541ws-16gb-512gb-ssd-6gb-graphics-windows
Dell 5518 (D560695WIN9S) ( 16GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F, WVA AG Narrow Border (250nits Brightness)', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (11th Gen)', 'Processor Model': '11320H', 'Processor Clock Speed': '3.1GHz', 'Cache': '8 MB', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '16GB', 'RAM Upgradable to': 'Up to 32GB', 'Memory Slots': '2', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Capacity': '512GB', 'Weight': '1.64 Kg', 'Dimensions (mm)': '356 x 179 x 22.9', 'Colour': 'Platinum Silver', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 5.1', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Life (Up to)': '6 Hrs', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad', 'Keyboard': 'Backlit Keyboard + Fingerprint Reader', 'Fingerprint Scanner': 'Yes'}","Rs. 64,990",https://pricebaba.com/laptop/dell-5518-d560695win9s-16gb-512gb-ssd-windows
Dell x14 R2 (ANX14R0UCFG002CRS1) ( 32GB 1TB SSD 8GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '2560 x 1600 pixels', 'Display Feature': 'Q+ (2560 x 1600)165Hz, 3ms, 300nitsDCIP3 100%typ + Hello/LBL/GSYNC/DDS/ ComfortView Plus', 'Touchscreen': 'No', 'Processor': 'Intel Core i7 (13th Gen)', 'Processor Model': '13620H', 'Processor Clock Speed': '4.8GHz', 'Cache': '24 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 4060', 'Graphics Memory': '8 GB', 'RAM': '32GB', 'Memory Slots': '1', 'RAM Type': 'LPDDR5', 'RAM Speed': '4800MHz', 'Hard Drive Type': 'SSD M.2/Optane', 'Hard Drive Capacity': '1TB', 'Weight': '1.91 Kg', 'Dimensions (mm)': '321.08 x 260.41 x 14.5', 'Colour': 'Lunar Silver', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '130 W', 'Battery Cell': '6 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Premium Precision Glass TouchPad With Muti-Touch Gesture', 'Keyboard': 'Alienware X Series 1-Zone AlienFX keyboard'}","Rs. 2,49,699",https://pricebaba.com/laptop/dell-x14-r2-anx14r0ucfg002crs1-32gb-1tb-ssd-8gb-graphics-windows
Dell m16 R1 (ANM1685GM3001ODBK1CWH) ( 16GB 1TB SSD 8GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '16 inch(40.64 cm)', 'Screen Resolution': '2560 x 1600 pixels', 'Display Feature': 'Q+ (2560 x 1600) 165Hz, 3ms, ComfortView Plus, NVIDIA G-SYNC + DDS, 100% sRGB', 'Touchscreen': 'No', 'Processor': 'Intel Core i7 (13th Gen)', 'Processor Model': '13700HX', 'Processor Clock Speed': '4.8GHz', 'Cache': '30 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 4060', 'Graphics Memory': '8 GB', 'RAM': '16GB', 'Memory Slots': '2', 'RAM Type': 'DDR5', 'RAM Speed': '4800MHz', 'Hard Drive Type': 'SSD M.2/Optane', 'Hard Drive Capacity': '1TB', 'Weight': '3.25 Kg', 'Dimensions (mm)': '368.9 x 289.9 x 25.4', 'Colour': 'Dark Metallic Moon', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Webcam': 'Yes', 'Adapter': '330 W', 'Battery Cell': '6 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Multi-Touch Gesture Touchpad With Integrated Scrolling', 'Keyboard': 'Alienware mSeries Keyboard With Per-Key RGB LED'}","Rs. 2,20,490",https://pricebaba.com/laptop/dell-m16-r1-anm1685gm3001odbk1cwh-16gb-1tb-ssd-8gb-graphics-windows
Asus FX777ZC-HX069W (Intel Core i5 (12th Gen) 16GB 512GB SSD 4GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '17.3 inch(43.94 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F, IPS-level, anti-glare display (Brightness 250nits, NTSC 45%, SRGB 62.50%)', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (12th Gen)', 'Processor Model': '12500H', 'Processor Clock Speed': '4.7GHz', 'Cache': '18 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 3050', 'Graphics Memory': '4 GB', 'RAM': '16GB', 'RAM Upgradable to': 'Up to 32GB', 'Memory Slots': '1', 'RAM Type': 'DDR5', 'Hard Drive Capacity': '512GB', 'Weight': '2.60 Kg', 'Dimensions (mm)': '395 x 264 x 25.4', 'Colour': 'Mecha Gray', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 2', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.2', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '200 W', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Keyboard': 'Backlit Chiclet Keyboard RGB'}","Rs. 84,990",https://pricebaba.com/laptop/asus-fx777zc-hx069w-16gb-512gb-ssd-4gb-graphics-windows
Asus G713RC-HX009W ( 8GB 512GB SSD 4GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '17.3 inch(43.94 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': '170 Degree Viewing Angle, 250nits Brightness, 1:960 Contrast, 45 Percent NTSC, Anti-glare Display, Adaptive-Sync, 62.5 Percent SRGB, 47.34 Percent Adobe', 'Touchscreen': 'No', 'Processor': 'AMD Octa-Core Ryzen 7', 'Processor Model': '6800H', 'Processor Clock Speed': '4.7GHz', 'Cache': '16 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 3050', 'Graphics Memory': '4 GB', 'RAM': '8GB', 'RAM Upgradable to': 'Up to 32GB', 'Memory Slots': '1', 'RAM Type': 'DDR5', 'Hard Drive Capacity': '512GB', 'Weight': '2.5 Kg', 'Dimensions (mm)': '395 x 282 x 21.4', 'Colour': 'Eclipse Gray', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 5.2', 'USB Type C': 'Yes, 2', 'Input': 'Headphone + Microphone Combo Jack', 'Adapter': '56 W', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Keyboard': 'Backlit Chiclet Keyboard 4-Zone RGB'}","Rs. 1,02,990",https://pricebaba.com/laptop/asus-g713rc-hx009w-8gb-512gb-ssd-4gb-graphics-windows
MSI C13M-437IN ( 8GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': ', 60Hz 45%NTSC IPS-Level', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (13th Gen)', 'Processor Model': '1335U', 'Processor Clock Speed': '4.7GHz', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '8GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '1.4 Kg', 'Dimensions (mm)': '319.9 x 223 x 19.3', 'Colour': 'Classic Black', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 2', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.2', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad', 'Keyboard': 'Single Backlight Keyboard(White)'}","Rs. 54,990",https://pricebaba.com/laptop/msi-c13m-437in-8gb-512gb-ssd-windows
Asus OLED X1505ZA-L1511WS (Intel Core i5 (12th Gen) 16GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Type': 'OLED', 'Display Feature': 'OLED 16:9 aspect ratio, 0.2ms response time, 550nits R peak brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display R True Black 500, 1.07 billion colors, PANTONE Validated, Glossy display, 70% less harmful blue light, TÃœV Rheinland-certified, SGS Eye Care Display', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (12th Gen)', 'Processor Model': '1235U', 'Processor Clock Speed': '3.3GHz', 'Cache': '10 MB', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '16GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '1.7 Kg', 'Dimensions (mm)': '356.8 x 227.6 x 19.9', 'Colour': 'Indie Black', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.0', 'USB Type C': 'Yes, 1', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Type': 'Li-Ion', 'Keyboard': 'Backlit Chiclet Keyboard with Num-key', 'Fingerprint Scanner': 'Yes'}","Rs. 64,990",https://pricebaba.com/laptop/asus-oled-x1505za-l1511ws-intel-core-i5-12th-gen-16gb-512gb-ssd-windows
Acer 14 SFG14-41 (NX.KG3SI.003) ( 16GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'Display With IPS (In-Plane Switching) Technology, 1920 x 1080, High-Brightness (300nits) Acer ComfyView LED-Backlit TFT LCD , 16:9 Aspect Ratio, sRGB 100%', 'Touchscreen': 'No', 'Processor': 'AMD Hexa-Core Ryzen 5', 'Processor Model': '7530U', 'Processor Clock Speed': '2.0GHz', 'Graphics Processor': 'AMD Radeon', 'RAM': '16GB', 'Memory Slots': '1', 'RAM Type': 'LPDDR4X', 'Hard Drive Capacity': '512GB', 'Weight': '1.25 Kg', 'Dimensions (mm)': '321.7 x 211.7 x 15.9', 'Colour': 'Pure Silver', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 5.1', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Multi-Gesture Touchpad, Supporting Two-Finger Scroll; Pinch; Gestures To Open Cortana, Action Center, Multitasking; Application Commands', 'Keyboard': '83-/84-/87-Key Full-Size FineTip Backlit Keyboard With International Language Support', 'Fingerprint Scanner': 'Yes'}","Rs. 58,990",https://pricebaba.com/laptop/acer-14-sfg14-41-nx-kg3si-003-16gb-512gb-ssd-windows
Asus GA502GU-PB73 ( 8GB 512GB SSD 6GB Graphics Windows 10) Laptop,"{'Operating System': 'Windows 10 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F Display', 'Touchscreen': 'No', 'Processor': 'AMD Quad-Core Ryzen 7', 'Processor Model': '3750H', 'Processor Clock Speed': '2.3GHz', 'Graphics Processor': 'NVIDIA GeForce GTX 1660 Ti', 'Graphics Memory': '6 GB', 'RAM': '8GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'RAM Speed': '2666MHz', 'Hard Drive Capacity': '512GB', 'Weight': '2.20 Kg', 'Dimensions (mm)': '360 x 252 x 20', 'Colour': 'Black', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 5.0', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes, 8 MP', 'Adapter': '65 W', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion'}","Rs. 1,33,605",https://pricebaba.com/laptop/asus-ga502gu-pb73-8gb-512gb-ssd-6gb-graphics-windows
Asus X1504VA-NJ322WS ( 8GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F (1920 x 1080) 16:9 Aspect Ratio, LED Backlit, 90Hz Refresh Rate, (Screen-to-Body Ratio)84%', 'Touchscreen': 'No', 'Processor': 'Intel Core i3 (13th Gen)', 'Processor Model': '1315U', 'Processor Clock Speed': '4.2GHz', 'Cache': '10 MB', 'Graphics Processor': 'Intel UHD', 'RAM': '8GB', 'RAM Upgradable to': 'Up to 16GB', 'Memory Slots': '2', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Type': 'SSD M.2/Optane', 'Hard Drive Capacity': '512GB', 'Weight': '1.70 Kg', 'Dimensions (mm)': '359.7 x 232.5 x 17.9', 'Colour': 'Cool Silver', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.3', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '45 W', 'Battery Life (Up to)': '6 Hrs', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Precision TouchPad', 'Keyboard': '1.4mm Key-Travel'}","Rs. 43,890",https://pricebaba.com/laptop/asus-x1504va-nj322ws-8gb-512gb-ssd-windows
Asus OLED UX3402VA-KN542WS ( 16GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '2880 x 1800 pixels', 'Display Type': 'OLED', 'Display Feature': '2.8K (2880 x 1800) OLED 16:10 Aspect Ratio, 0.2ms Response Time, 90Hz Refresh Rate, 400Nits, 550Nits R Peak Brightness, VESA CERTIFIED Display R True Black 500, Glossy display, SGS Eye Care Display, , (Screen-to-Body Ratio)90%, With Stylus Support', 'Touchscreen': 'Yes', 'Processor': 'Intel Core i5 (13th Gen)', 'Processor Model': '1340P', 'Processor Clock Speed': '1.9GHz', 'Cache': '12 MB', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '16GB', 'RAM Upgradable to': 'Up to 16GB', 'Memory Slots': '2', 'RAM Type': 'LPDDR5', 'Hard Drive Type': 'SSD M.2/Optane', 'Hard Drive Capacity': '512GB', 'Weight': '1.39 Kg', 'Dimensions (mm)': '313.6 x 220.6 x 16.9', 'Colour': 'Foggy Silver', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.3', 'Input': 'Headphone + Microphone Combo Jack', 'Audio Technology': 'Harman/ Kardon (Premium) With Cortana Voice-Recognition Support', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad, Support NumberPad', 'Keyboard': '1.4mm Key-Travel', 'Fingerprint Scanner': 'Yes'}","Rs. 99,499",https://pricebaba.com/laptop/asus-oled-ux3402va-kn542ws-16gb-512gb-ssd-windows
Asus Duo OLED UX8402VU-MZ551WS ( 16GB 1TB SSD 6GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14.5 inch(36.83 cm)', 'Screen Resolution': '2880 x 1800 pixels', 'Display Type': 'OLED', 'Display Feature': '2.8K (2880 x 1800) OLED 16:10 Aspect Ratio, 0.2ms Response Time, 120Hz Refresh Rate, 400Nits, 550Nits R Peak Brightness, VESA CERTIFIED Display R True Black 500, Glossy Display, , (Screen-to-Body Ratio)93%, With Stylus Support', 'Touchscreen': 'Yes', 'Processor': 'Intel Core i5 (13th Gen)', 'Processor Model': '13500H', 'Processor Clock Speed': '2.6GHz', 'Cache': '18 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 4050', 'Graphics Memory': '6 GB', 'RAM': '16GB', 'Memory Slots': '1', 'RAM Type': 'LPDDR5', 'Hard Drive Type': 'SSD M.2/Optane', 'Hard Drive Capacity': '1TB', 'Weight': '1.75 Kg', 'Dimensions (mm)': '323.5 x 224.7 x 19.6', 'Colour': 'Tech Black', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.3', 'Input': 'Headphone + Microphone Combo Jack', 'Audio Technology': 'Harman/ Kardon (Premium) With Cortana Voice-Recognition Support', 'Webcam': 'Yes', 'Adapter': '180 W', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad', 'Keyboard': '1.4mm Key-Travel'}","Rs. 2,42,990",https://pricebaba.com/laptop/asus-duo-oled-ux8402vu-mz551ws-16gb-1tb-ssd-6gb-graphics-windows
Asus Duo OLED UX8402VU-MZ961WS ( 32GB 1TB SSD 6GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14.5 inch(36.83 cm)', 'Screen Resolution': '2880 x 1800 pixels', 'Display Type': 'OLED', 'Display Feature': '2.8K (2880 x 1800) OLED 16:10 Aspect Ratio, 0.2ms Response Time, 120Hz Refresh Rate, 400Nits, 550Nits R Peak Brightness, VESA CERTIFIED Display R True Black 500, Glossy Display, , (Screen-to-Body Ratio)93%, With Stylus Support', 'Touchscreen': 'Yes', 'Processor': 'Intel Core i9 (13th Gen)', 'Processor Model': '13900H', 'Processor Clock Speed': '2.6GHz', 'Cache': '24 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 4050', 'Graphics Memory': '6 GB', 'RAM': '32GB', 'Memory Slots': '1', 'RAM Type': 'LPDDR5', 'Hard Drive Type': 'SSD M.2/Optane', 'Hard Drive Capacity': '1TB', 'Weight': '1.75 Kg', 'Dimensions (mm)': '323.5 x 224.7 x 19.6', 'Colour': 'Tech Black', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.3', 'Input': 'Headphone + Microphone Combo Jack', 'Audio Technology': 'Harman/ Kardon (Mainstream) With with Cortana Voice-Recognition Support', 'Webcam': 'Yes', 'Adapter': '180 W', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad', 'Keyboard': '1.4mm Key-Travel'}","Rs. 2,78,990",https://pricebaba.com/laptop/asus-duo-oled-ux8402vu-mz961ws-32gb-1tb-ssd-6gb-graphics-windows
